id,user,uid,version,changeset,timestamp
201275408,JaLooNz,741163,1,14661026,2013-01-15T13:51:03Z
201275422,JaLooNz,741163,1,14661026,2013-01-15T13:51:04Z
201275435,JaLooNz,741163,1,14661026,2013-01-15T13:51:04Z
201275449,JaLooNz,741163,1,14661026,2013-01-15T13:51:05Z
201275467,JaLooNz,741163,1,14661026,2013-01-15T13:51:08Z
201275482,JaLooNz,741163,1,14661026,2013-01-15T13:51:09Z
201275499,JaLooNz,741163,1,14661026,2013-01-15T13:51:10Z
201275541,JaLooNz,741163,1,14661026,2013-01-15T13:51:11Z
201275582,JaLooNz,741163,1,14661026,2013-01-15T13:51:12Z
201275604,JaLooNz,741163,1,14661026,2013-01-15T13:51:13Z
201275788,toomy,519862,1,14661057,2013-01-15T13:52:55Z
201275825,singastreet,23295,1,14661066,2013-01-15T13:53:39Z
201292102,singastreet,23295,1,14662682,2013-01-15T16:13:41Z
201420979,singastreet,23295,1,14673379,2013-01-16T14:54:01Z
201421764,singastreet,23295,1,14673425,2013-01-16T14:58:00Z
201422724,singastreet,23295,1,14673487,2013-01-16T15:04:20Z
201424249,singastreet,23295,1,14673636,2013-01-16T15:16:11Z
201425827,singastreet,23295,1,14673717,2013-01-16T15:23:49Z
201426666,singastreet,23295,1,14673783,2013-01-16T15:30:03Z
201585691,matx17,602634,1,14683968,2013-01-17T13:41:06Z
201589755,matx17,602634,1,14684504,2013-01-17T14:16:23Z
201592969,JaLooNz,741163,4,15443709,2013-03-21T14:30:54Z
201594645,singastreet,23295,1,14684918,2013-01-17T14:58:17Z
201597392,singastreet,23295,1,14684999,2013-01-17T15:06:52Z
201597405,singastreet,23295,1,14684999,2013-01-17T15:06:53Z
201598082,singastreet,23295,1,14685031,2013-01-17T15:09:16Z
201598262,singastreet,23295,1,14685055,2013-01-17T15:11:45Z
201599294,singastreet,23295,1,14685103,2013-01-17T15:16:11Z
201599310,singastreet,23295,1,14685103,2013-01-17T15:16:12Z
201599332,singastreet,23295,1,14685103,2013-01-17T15:16:12Z
201600225,singastreet,23295,1,14685139,2013-01-17T15:19:58Z
201760544,singastreet,23295,1,14696523,2013-01-18T13:48:07Z
201760933,matx17,602634,1,14696465,2013-01-18T13:52:14Z
201761754,singastreet,23295,1,14696627,2013-01-18T13:59:18Z
201763357,matx17,602634,2,14696465,2013-01-18T14:22:30Z
201763370,matx17,602634,2,14696465,2013-01-18T14:22:30Z
201766977,matx17,602634,1,14697092,2013-01-18T14:52:42Z
201904037,exoticorient,1197981,1,14707017,2013-01-19T12:48:19Z
201904050,exoticorient,1197981,2,15055804,2013-02-16T19:50:28Z
201904063,exoticorient,1197981,2,15055804,2013-02-16T19:50:29Z
201924386,exoticorient,1197981,2,14794732,2013-01-26T16:40:36Z
201933464,exoticorient,1197981,1,14709131,2013-01-19T15:32:07Z
201940710,JaLooNz,741163,2,15385508,2013-03-16T16:23:02Z
201940747,JaLooNz,741163,2,17216457,2013-08-04T15:35:57Z
201940784,JaLooNz,741163,1,14709373,2013-01-19T15:50:53Z
201940824,JaLooNz,741163,2,14709373,2013-01-19T16:22:29Z
201940923,JaLooNz,741163,1,14709373,2013-01-19T15:51:00Z
201940994,JaLooNz,741163,3,17121128,2013-07-28T06:03:51Z
201941077,JaLooNz,741163,6,17216457,2013-08-04T15:36:18Z
201941093,JaLooNz,741163,1,14709373,2013-01-19T15:51:08Z
201941106,JaLooNz,741163,1,14709373,2013-01-19T15:51:09Z
201941119,JaLooNz,741163,1,14709373,2013-01-19T15:51:10Z
201941132,JaLooNz,741163,1,14709373,2013-01-19T15:51:11Z
201941152,JaLooNz,741163,1,14709373,2013-01-19T15:51:12Z
201941177,JaLooNz,741163,1,14709373,2013-01-19T15:51:13Z
201941202,JaLooNz,741163,1,14709373,2013-01-19T15:51:14Z
201941388,JaLooNz,741163,1,14709373,2013-01-19T15:51:27Z
201941412,JaLooNz,741163,1,14709373,2013-01-19T15:51:28Z
201941436,JaLooNz,741163,1,14709373,2013-01-19T15:51:29Z
201941459,JaLooNz,741163,1,14709373,2013-01-19T15:51:30Z
201941485,JaLooNz,741163,1,14709373,2013-01-19T15:51:31Z
201941518,JaLooNz,741163,1,14709373,2013-01-19T15:51:32Z
201941540,JaLooNz,741163,1,14709373,2013-01-19T15:51:33Z
201941566,JaLooNz,741163,2,15391505,2013-03-17T05:39:20Z
201941620,JaLooNz,741163,1,14709373,2013-01-19T15:51:38Z
201941644,JaLooNz,741163,1,14709373,2013-01-19T15:51:38Z
201941669,JaLooNz,741163,1,14709373,2013-01-19T15:51:39Z
201941698,JaLooNz,741163,1,14709373,2013-01-19T15:51:41Z
201941724,JaLooNz,741163,1,14709373,2013-01-19T15:51:42Z
201946680,JaLooNz,741163,1,14709373,2013-01-19T16:22:18Z
201946693,JaLooNz,741163,1,14709373,2013-01-19T16:22:21Z
201946706,JaLooNz,741163,1,14709373,2013-01-19T16:22:21Z
201946719,JaLooNz,741163,1,14709373,2013-01-19T16:22:22Z
201946732,JaLooNz,741163,1,14709373,2013-01-19T16:22:22Z
201946745,JaLooNz,741163,1,14709373,2013-01-19T16:22:23Z
201946758,JaLooNz,741163,1,14709373,2013-01-19T16:22:24Z
201946771,JaLooNz,741163,1,14709373,2013-01-19T16:22:24Z
201946784,JaLooNz,741163,1,14709373,2013-01-19T16:22:27Z
201946799,JaLooNz,741163,1,14709373,2013-01-19T16:22:27Z
201946815,JaLooNz,741163,1,14709373,2013-01-19T16:22:28Z
201946828,JaLooNz,741163,1,14709373,2013-01-19T16:22:29Z
202052668,samden,427807,1,14715513,2013-01-20T02:57:58Z
202054242,samden,427807,1,14715639,2013-01-20T03:42:01Z
202055066,samden,427807,3,14715709,2013-01-20T04:10:14Z
202227114,Plutocrat,22031,1,14728698,2013-01-21T01:53:19Z
202410862,singastreet,23295,1,14746139,2013-01-22T14:35:09Z
202412027,singastreet,23295,1,14746159,2013-01-22T14:37:52Z
202541068,JaLooNz,741163,1,14756899,2013-01-23T12:58:14Z
202541081,JaLooNz,741163,1,14756899,2013-01-23T12:58:14Z
202541094,JaLooNz,741163,1,14756899,2013-01-23T12:58:15Z
202541107,JaLooNz,741163,1,14756899,2013-01-23T12:58:16Z
202906581,Cort Wee,622060,1,14788300,2013-01-26T03:15:01Z
202906594,Cort Wee,622060,1,14788300,2013-01-26T03:15:02Z
202906959,Cort Wee,622060,1,14788300,2013-01-26T03:33:29Z
202906972,Cort Wee,622060,1,14788300,2013-01-26T03:33:29Z
202906985,Cort Wee,622060,1,14788300,2013-01-26T03:33:30Z
202975805,exoticorient,1197981,1,14794145,2013-01-26T15:50:47Z
202982288,exoticorient,1197981,1,14794732,2013-01-26T16:40:34Z
203051321,Cort Wee,622060,1,14802645,2013-01-27T04:56:47Z
203051334,Cort Wee,622060,1,14802645,2013-01-27T04:56:48Z
203051347,Cort Wee,622060,1,14802645,2013-01-27T04:56:48Z
203052305,Cort Wee,622060,1,14802645,2013-01-27T05:10:30Z
203052318,Cort Wee,622060,1,14802645,2013-01-27T05:10:31Z
203251213,exoticorient,1197981,1,14823025,2013-01-28T14:49:39Z
203256927,exoticorient,1197981,2,15554865,2013-03-30T18:44:26Z
203256940,exoticorient,1197981,2,15554865,2013-03-30T18:44:27Z
203368847,singastreet,23295,1,14836181,2013-01-29T15:31:39Z
203486580,singastreet,23295,1,14849170,2013-01-30T15:41:46Z
203488228,singastreet,23295,2,14921646,2013-02-05T12:56:42Z
203584109,matx17,602634,1,14858949,2013-01-31T12:44:13Z
203874807,Daniel Muller,75289,1,14883116,2013-02-02T13:13:17Z
203886116,Daniel Muller,75289,1,14884143,2013-02-02T14:40:55Z
203977786,cboothroyd,255802,1,14893802,2013-02-03T10:29:30Z
204111289,cboothroyd,255802,1,14909150,2013-02-04T12:21:46Z
204138210,Joseph Lim,1220602,3,14967315,2013-02-09T13:15:09Z
204192289,Mauls,24119,1,14917281,2013-02-05T01:30:26Z
204192303,Mauls,24119,1,14917281,2013-02-05T01:30:27Z
204248045,singastreet,23295,1,14921783,2013-02-05T13:09:37Z
204334582,Mauls,24119,1,14928448,2013-02-05T23:59:08Z
204334595,Mauls,24119,1,14928448,2013-02-05T23:59:09Z
204335715,Dmitry2013,1185631,2,16599462,2013-06-18T08:11:05Z
204335728,Mauls,24119,1,14928621,2013-02-06T00:26:04Z
204335741,Mauls,24119,1,14928621,2013-02-06T00:26:05Z
204335754,Mauls,24119,1,14928621,2013-02-06T00:26:06Z
204335767,Mauls,24119,1,14928621,2013-02-06T00:26:07Z
204335780,Mauls,24119,1,14928621,2013-02-06T00:26:07Z
204335793,Mauls,24119,1,14928621,2013-02-06T00:26:08Z
204518590,cboothroyd,255802,1,14943571,2013-02-07T10:55:33Z
204522184,cboothroyd,255802,1,14944041,2013-02-07T11:42:00Z
204610501,singastreet,23295,1,14951136,2013-02-07T23:52:58Z
204642591,cboothroyd,255802,1,14954417,2013-02-08T10:37:08Z
204656630,cboothroyd,255802,1,14955617,2013-02-08T12:46:57Z
204783061,Joseph Lim,1220602,2,14977111,2013-02-10T09:22:56Z
204784611,Joseph Lim,1220602,3,14976949,2013-02-10T08:19:02Z
204787476,singastreet,23295,1,14966320,2013-02-09T11:40:18Z
204787681,singastreet,23295,1,14966353,2013-02-09T11:43:18Z
204796171,Joseph Lim,1220602,2,14976437,2013-02-10T06:47:41Z
204797083,Joseph Lim,1220602,1,14967315,2013-02-09T13:19:56Z
204876753,cboothroyd,255802,1,14975429,2013-02-10T03:22:20Z
204877104,cboothroyd,255802,1,14975492,2013-02-10T03:33:20Z
204877765,cboothroyd,255802,1,14975639,2013-02-10T04:00:25Z
204884274,JaLooNz,741163,2,15533476,2013-03-29T04:20:02Z
204891836,cboothroyd,255802,1,14977371,2013-02-10T09:07:38Z
204892604,Joseph Lim,1220602,1,14977111,2013-02-10T09:16:44Z
204911130,cboothroyd,255802,1,14979975,2013-02-10T12:24:56Z
204919980,Joseph Lim,1220602,1,14981056,2013-02-10T14:06:57Z
205304842,cboothroyd,255802,2,15014170,2013-02-13T05:55:23Z
205311718,cboothroyd,255802,1,15014698,2013-02-13T07:19:56Z
205314818,cboothroyd,255802,1,15015062,2013-02-13T08:01:17Z
205359311,banjax,158358,1,15019139,2013-02-13T15:38:40Z
205761022,banjax,158358,1,15051356,2013-02-16T14:00:22Z
205768911,banjax,158358,1,15052032,2013-02-16T14:41:30Z
205768927,banjax,158358,1,15052032,2013-02-16T14:41:31Z
205818559,exoticorient,1197981,1,15055804,2013-02-16T19:50:26Z
205932439,cboothroyd,255802,1,15062820,2013-02-17T12:26:26Z
206291531,UTM_hanisrashidan,1234260,2,15246924,2013-03-04T14:00:41Z
206295395,UTM_hanisrashidan,1234260,1,15092920,2013-02-19T17:57:41Z
206386337,UTM_nazarin,1234143,1,15100628,2013-02-20T15:09:32Z
206393104,UTM_hanisrashidan,1234260,2,15102191,2013-02-20T16:36:37Z
206395525,UTM_hanisrashidan,1234260,2,15102191,2013-02-20T16:59:09Z
206496424,UTM_chiang,1234268,2,15111428,2013-02-21T12:17:20Z
206514383,UTM_chiang,1234268,1,15111428,2013-02-21T12:29:53Z
206516906,UTM_chiang,1234268,1,15111428,2013-02-21T13:06:15Z
206530181,UTM_chiang,1234268,1,15112970,2013-02-21T15:14:33Z
206540069,UTM_nazrulfaeez,1234262,3,15170053,2013-02-26T07:44:05Z
206786972,banjax,158358,1,15130943,2013-02-23T04:03:19Z
206787374,banjax,158358,1,15130943,2013-02-23T04:19:19Z
206798747,UTM_ZIEANA TAN,1234270,6,15229940,2013-03-03T06:58:37Z
206801793,DRKRpr,1238186,2,15131937,2013-02-23T08:08:19Z
206802254,landfahrer,1069176,2,18791187,2013-11-08T22:36:03Z
206804874,UTM_Nadhirah,1234266,3,15185705,2013-02-27T14:00:58Z
206806880,UTM_Nadhirah,1234266,4,15185705,2013-02-27T13:57:02Z
206806897,UTM_Nadhirah,1234266,3,15169700,2013-02-26T06:41:07Z
207274658,UTM_NUZUL HAKIMI,1234261,2,15169625,2013-02-26T07:18:24Z
207275121,UTM_SHAHRUL AMRI,1234263,2,15169662,2013-02-26T07:21:50Z
207275684,UTM_NUZUL HAKIMI,1234261,2,15169625,2013-02-26T07:19:40Z
207276275,UTM_AdamZul,1234259,1,15169828,2013-02-26T07:06:08Z
207277360,UTM_ShSukainah,1234271,2,15169743,2013-02-26T07:29:06Z
207278193,UTM_ZIEANA TAN,1234270,1,15169782,2013-02-26T07:42:24Z
207278231,UTM_nazrulfaeez,1234262,1,15170053,2013-02-26T07:44:04Z
207409190,UTM_Nadhirah,1234266,3,15180610,2013-02-27T04:09:02Z
207409802,UTM_Nadhirah,1234266,2,15185705,2013-02-27T13:57:03Z
208032337,UTM_MohamadJahidi,1234264,1,15231337,2013-03-03T09:53:26Z
208190248,UTM_ShSukainah,1234271,2,15243624,2013-03-04T09:17:39Z
208427267,dkkslyr,1248733,1,15259236,2013-03-05T14:38:55Z
209806989,UTM_NUZUL HAKIMI,1234261,1,15353132,2013-03-13T15:37:50Z
210332789,JaLooNz,741163,1,15380174,2013-03-16T04:48:00Z
210332802,JaLooNz,741163,1,15380174,2013-03-16T04:48:01Z
210332815,JaLooNz,741163,1,15380174,2013-03-16T04:48:02Z
210332828,JaLooNz,741163,1,15380174,2013-03-16T04:48:03Z
210332841,JaLooNz,741163,1,15380174,2013-03-16T04:48:03Z
210332862,JaLooNz,741163,1,15380174,2013-03-16T04:48:05Z
210332879,JaLooNz,741163,1,15380174,2013-03-16T04:48:06Z
210334984,JaLooNz,741163,1,15380177,2013-03-16T05:01:13Z
210334999,JaLooNz,741163,1,15380177,2013-03-16T05:01:24Z
210335039,JaLooNz,741163,1,15380177,2013-03-16T05:01:34Z
210411445,JaLooNz,741163,1,15385508,2013-03-16T15:53:33Z
210411460,JaLooNz,741163,2,15463688,2013-03-23T10:00:22Z
210411473,JaLooNz,741163,1,15385508,2013-03-16T15:53:36Z
210411486,JaLooNz,741163,2,15461336,2013-03-23T02:48:40Z
210545543,JaLooNz,741163,1,15391505,2013-03-17T05:38:41Z
210545556,JaLooNz,741163,1,15391505,2013-03-17T05:38:42Z
210545569,JaLooNz,741163,1,15391505,2013-03-17T05:38:44Z
210545582,JaLooNz,741163,2,17216457,2013-08-04T15:36:14Z
210545596,JaLooNz,741163,1,15391505,2013-03-17T05:38:49Z
210620932,JaLooNz,741163,2,15397723,2013-03-17T16:53:18Z
210620945,Seatux,1762043,6,18126874,2013-10-01T12:57:15Z
210620958,JaLooNz,741163,1,15397723,2013-03-17T16:42:46Z
210620971,JaLooNz,741163,1,15397723,2013-03-17T16:42:47Z
210620987,JaLooNz,741163,1,15397723,2013-03-17T16:42:52Z
210621000,JaLooNz,741163,1,15397723,2013-03-17T16:42:53Z
210621013,JaLooNz,741163,1,15397723,2013-03-17T16:42:54Z
210640543,Joseph Lim,1220602,2,15420526,2013-03-19T14:27:33Z
210975006,Joseph Lim,1220602,1,15420526,2013-03-19T14:29:55Z
211283843,JaLooNz,741163,1,15443709,2013-03-21T14:29:58Z
211283856,JaLooNz,741163,2,17263028,2013-08-08T08:44:37Z
211283869,TrevorChuah,1806669,3,19048297,2013-11-22T07:43:23Z
211283908,JaLooNz,741163,1,15443709,2013-03-21T14:30:03Z
211283972,JaLooNz,741163,1,15443709,2013-03-21T14:30:06Z
211284017,JaLooNz,741163,2,17216457,2013-08-04T15:36:09Z
211284066,JaLooNz,741163,1,15443709,2013-03-21T14:30:14Z
211284079,JaLooNz,741163,1,15443709,2013-03-21T14:30:17Z
211284092,TrevorChuah,1806669,2,18975366,2013-11-18T15:50:16Z
211284107,JaLooNz,741163,1,15443709,2013-03-21T14:30:22Z
211284120,TrevorChuah,1806669,2,19049383,2013-11-22T09:09:50Z
211284134,JaLooNz,741163,1,15443709,2013-03-21T14:30:24Z
211284147,JaLooNz,741163,1,15443709,2013-03-21T14:30:25Z
211284160,JaLooNz,741163,1,15443709,2013-03-21T14:30:26Z
211289134,JaLooNz,741163,1,15443709,2013-03-21T15:14:31Z
211289156,JaLooNz,741163,1,15443709,2013-03-21T15:14:33Z
211289189,JaLooNz,741163,1,15443709,2013-03-21T15:14:37Z
211289211,JaLooNz,741163,1,15443709,2013-03-21T15:14:39Z
211289232,JaLooNz,741163,1,15443709,2013-03-21T15:14:41Z
211289250,JaLooNz,741163,1,15443709,2013-03-21T15:14:41Z
211289266,JaLooNz,741163,1,15443709,2013-03-21T15:14:42Z
211289284,JaLooNz,741163,1,15443709,2013-03-21T15:14:43Z
211291415,JaLooNz,741163,1,15443709,2013-03-21T15:21:09Z
211295630,JaLooNz,741163,1,15443709,2013-03-21T15:30:27Z
211566412,JaLooNz,741163,1,15461336,2013-03-23T02:47:48Z
211566425,JaLooNz,741163,2,17264741,2013-08-08T10:16:05Z
211566438,JaLooNz,741163,1,15461336,2013-03-23T02:47:51Z
211566451,JaLooNz,741163,1,15461336,2013-03-23T02:47:52Z
211566464,JaLooNz,741163,1,15461336,2013-03-23T02:47:56Z
211566477,JaLooNz,741163,1,15461336,2013-03-23T02:47:57Z
211566490,JaLooNz,741163,1,15461336,2013-03-23T02:47:58Z
211566503,JaLooNz,741163,1,15461336,2013-03-23T02:47:58Z
211566516,JaLooNz,741163,1,15461336,2013-03-23T02:47:59Z
211566529,JaLooNz,741163,1,15461336,2013-03-23T02:48:00Z
211566542,JaLooNz,741163,1,15461336,2013-03-23T02:48:01Z
211566555,JaLooNz,741163,1,15461336,2013-03-23T02:48:02Z
211566568,JaLooNz,741163,1,15461336,2013-03-23T02:48:06Z
211566581,JaLooNz,741163,1,15461336,2013-03-23T02:48:07Z
211566594,JaLooNz,741163,1,15461336,2013-03-23T02:48:07Z
211566607,JaLooNz,741163,1,15461336,2013-03-23T02:48:08Z
211566620,JaLooNz,741163,1,15461336,2013-03-23T02:48:09Z
211566633,JaLooNz,741163,1,15461336,2013-03-23T02:48:10Z
211566646,JaLooNz,741163,1,15461336,2013-03-23T02:48:11Z
211566659,JaLooNz,741163,1,15461336,2013-03-23T02:48:12Z
211566672,JaLooNz,741163,1,15461336,2013-03-23T02:48:17Z
211566685,JaLooNz,741163,1,15461336,2013-03-23T02:48:18Z
211566698,JaLooNz,741163,2,17264741,2013-08-08T10:16:06Z
211566714,JaLooNz,741163,1,15461336,2013-03-23T02:48:20Z
211567607,JaLooNz,741163,1,15461336,2013-03-23T03:23:19Z
211567620,JaLooNz,741163,1,15461336,2013-03-23T03:23:20Z
211567633,JaLooNz,741163,1,15461336,2013-03-23T03:23:21Z
211567646,JaLooNz,741163,1,15461336,2013-03-23T03:23:22Z
211567659,JaLooNz,741163,1,15461336,2013-03-23T03:23:23Z
211569124,JaLooNz,741163,1,15461336,2013-03-23T04:14:44Z
211569137,JaLooNz,741163,1,15461336,2013-03-23T04:14:45Z
211573881,JaLooNz,741163,1,15461991,2013-03-23T05:58:41Z
211573899,JaLooNz,741163,1,15461991,2013-03-23T05:58:57Z
211573912,JaLooNz,741163,1,15461991,2013-03-23T05:58:58Z
211573925,JaLooNz,741163,1,15461991,2013-03-23T05:58:58Z
211573938,JaLooNz,741163,1,15461991,2013-03-23T05:58:59Z
211573951,JaLooNz,741163,1,15461991,2013-03-23T05:59:00Z
211573964,JaLooNz,741163,1,15461991,2013-03-23T05:59:01Z
211573977,JaLooNz,741163,2,17264741,2013-08-08T10:15:53Z
211573990,JaLooNz,741163,1,15461991,2013-03-23T05:59:03Z
211577823,JaLooNz,741163,1,15461991,2013-03-23T06:42:58Z
211587170,JaLooNz,741163,1,15461991,2013-03-23T07:27:30Z
211587183,JaLooNz,741163,1,15461991,2013-03-23T07:27:30Z
211587196,JaLooNz,741163,1,15461991,2013-03-23T07:27:31Z
211587209,JaLooNz,741163,1,15461991,2013-03-23T07:27:32Z
211587222,JaLooNz,741163,2,15462895,2013-03-23T08:29:52Z
211587235,JaLooNz,741163,1,15461991,2013-03-23T07:27:34Z
211613244,JaLooNz,741163,1,15462895,2013-03-23T08:29:35Z
211613257,JaLooNz,741163,1,15462895,2013-03-23T08:29:36Z
211613270,JaLooNz,741163,1,15462895,2013-03-23T08:29:37Z
211613283,JaLooNz,741163,1,15462895,2013-03-23T08:29:37Z
211613296,JaLooNz,741163,1,15462895,2013-03-23T08:29:38Z
211613309,JaLooNz,741163,1,15462895,2013-03-23T08:29:42Z
211613323,JaLooNz,741163,1,15462895,2013-03-23T08:29:43Z
211613336,JaLooNz,741163,1,15462895,2013-03-23T08:29:44Z
211613349,JaLooNz,741163,1,15462895,2013-03-23T08:29:44Z
211613362,JaLooNz,741163,1,15462895,2013-03-23T08:29:45Z
211613375,JaLooNz,741163,1,15462895,2013-03-23T08:29:46Z
211613388,JaLooNz,741163,1,15462895,2013-03-23T08:29:47Z
211613401,JaLooNz,741163,1,15462895,2013-03-23T08:29:48Z
211628035,JaLooNz,741163,2,15463688,2013-03-23T10:03:55Z
211628049,JaLooNz,741163,1,15463688,2013-03-23T10:00:20Z
213582603,JaLooNz,741163,1,15532649,2013-03-28T23:45:16Z
213582628,JaLooNz,741163,1,15532649,2013-03-28T23:45:18Z
213582723,JaLooNz,741163,1,15532649,2013-03-28T23:45:34Z
213582740,JaLooNz,741163,2,15532649,2013-03-28T23:57:04Z
213582756,JaLooNz,741163,1,15532649,2013-03-28T23:45:35Z
213582775,JaLooNz,741163,1,15532649,2013-03-28T23:45:37Z
213582794,JaLooNz,741163,1,15532649,2013-03-28T23:45:38Z
213582813,JaLooNz,741163,1,15532649,2013-03-28T23:45:39Z
213585958,JaLooNz,741163,1,15532649,2013-03-28T23:57:03Z
213585975,JaLooNz,741163,1,15532649,2013-03-28T23:57:04Z
213593373,JaLooNz,741163,1,15532649,2013-03-29T00:40:47Z
213593394,JaLooNz,741163,1,15532649,2013-03-29T00:40:48Z
213593422,JaLooNz,741163,1,15532649,2013-03-29T00:40:51Z
213593440,JaLooNz,741163,1,15532649,2013-03-29T00:40:52Z
213598424,JaLooNz,741163,1,15532649,2013-03-29T01:00:02Z
213598449,JaLooNz,741163,1,15532649,2013-03-29T01:00:05Z
213599281,JaLooNz,741163,1,15532649,2013-03-29T01:03:31Z
213638892,JaLooNz,741163,1,15533476,2013-03-29T03:27:07Z
213638909,JaLooNz,741163,1,15533476,2013-03-29T03:27:08Z
213638925,JaLooNz,741163,1,15533476,2013-03-29T03:27:09Z
213638943,JaLooNz,741163,1,15533476,2013-03-29T03:27:10Z
213638963,JaLooNz,741163,1,15533476,2013-03-29T03:27:11Z
213638981,JaLooNz,741163,1,15533476,2013-03-29T03:27:13Z
213638996,JaLooNz,741163,1,15533476,2013-03-29T03:27:14Z
213639025,JaLooNz,741163,1,15533476,2013-03-29T03:27:18Z
213639039,JaLooNz,741163,1,15533476,2013-03-29T03:27:19Z
213650847,JaLooNz,741163,1,15533476,2013-03-29T04:11:41Z
214289897,exoticorient,1197981,1,15553847,2013-03-30T17:18:59Z
214317726,exoticorient,1197981,1,15554726,2013-03-30T18:32:41Z
214327846,exoticorient,1197981,1,15555004,2013-03-30T18:59:34Z
217433153,exoticorient,1197981,1,15725156,2013-04-14T14:05:37Z
217433172,exoticorient,1197981,1,15725156,2013-04-14T14:05:38Z
217433187,exoticorient,1197981,1,15725156,2013-04-14T14:05:39Z
217550718,exoticorient,1197981,1,15738216,2013-04-15T14:54:12Z
217858579,exoticorient,1197981,1,15773474,2013-04-18T13:26:46Z
218214873,JaLooNz,741163,1,15807798,2013-04-21T08:56:43Z
218214886,JaLooNz,741163,1,15807798,2013-04-21T08:56:45Z
218214900,JaLooNz,741163,1,15807798,2013-04-21T08:56:47Z
218214913,JaLooNz,741163,1,15807798,2013-04-21T08:56:50Z
218214926,JaLooNz,741163,1,15807798,2013-04-21T08:56:53Z
218214950,JaLooNz,741163,1,15807798,2013-04-21T08:56:57Z
218214964,JaLooNz,741163,1,15807798,2013-04-21T08:57:00Z
218214986,JaLooNz,741163,1,15807798,2013-04-21T08:57:02Z
218215027,JaLooNz,741163,1,15807798,2013-04-21T08:57:04Z
218215065,JaLooNz,741163,1,15807798,2013-04-21T08:57:07Z
218215078,JaLooNz,741163,1,15807798,2013-04-21T08:57:09Z
218215091,JaLooNz,741163,1,15807798,2013-04-21T08:57:12Z
218215104,JaLooNz,741163,1,15807798,2013-04-21T08:57:17Z
218215119,JaLooNz,741163,1,15807798,2013-04-21T08:57:20Z
218215142,JaLooNz,741163,1,15807798,2013-04-21T08:57:22Z
218215155,JaLooNz,741163,1,15807798,2013-04-21T08:57:24Z
218215174,JaLooNz,741163,1,15807798,2013-04-21T08:57:26Z
218215187,JaLooNz,741163,1,15807798,2013-04-21T08:57:28Z
218215200,JaLooNz,741163,1,15807798,2013-04-21T08:57:30Z
218215213,JaLooNz,741163,1,15807798,2013-04-21T08:57:31Z
218215229,JaLooNz,741163,1,15807798,2013-04-21T08:57:35Z
218215242,JaLooNz,741163,1,15807798,2013-04-21T08:57:37Z
218215255,JaLooNz,741163,1,15807798,2013-04-21T08:57:40Z
218215269,JaLooNz,741163,1,15807798,2013-04-21T08:57:42Z
218215289,JaLooNz,741163,1,15807798,2013-04-21T08:57:43Z
218215304,JaLooNz,741163,1,15807798,2013-04-21T08:57:45Z
218215317,JaLooNz,741163,1,15807798,2013-04-21T08:57:46Z
218215330,JaLooNz,741163,1,15807798,2013-04-21T08:57:48Z
218215343,JaLooNz,741163,1,15807798,2013-04-21T08:57:51Z
218215356,JaLooNz,741163,1,15807798,2013-04-21T08:57:53Z
218215369,JaLooNz,741163,1,15807798,2013-04-21T08:57:54Z
218215382,JaLooNz,741163,1,15807798,2013-04-21T08:57:55Z
218215396,JaLooNz,741163,1,15807798,2013-04-21T08:57:56Z
218215422,JaLooNz,741163,1,15807798,2013-04-21T08:57:57Z
218215435,JaLooNz,741163,1,15807798,2013-04-21T08:57:58Z
218215450,JaLooNz,741163,1,15807798,2013-04-21T08:58:02Z
218215463,JaLooNz,741163,1,15807798,2013-04-21T08:58:03Z
218220531,JaLooNz,741163,1,15807798,2013-04-21T09:25:59Z
218220547,JaLooNz,741163,1,15807798,2013-04-21T09:26:01Z
218220560,JaLooNz,741163,1,15807798,2013-04-21T09:26:02Z
218253806,torty3,1305470,1,15810427,2013-04-21T12:52:49Z
219035517,kewl,317259,1,15875822,2013-04-26T19:11:01Z
219036282,kewl,317259,1,15875972,2013-04-26T19:22:30Z
219614299,Cort Wee,622060,2,15928096,2013-05-01T02:41:03Z
219614312,Cort Wee,622060,2,15928096,2013-05-01T02:41:05Z
219614326,Cort Wee,622060,2,15928096,2013-05-01T02:41:05Z
219977131,Cort Wee,622060,1,15968162,2013-05-04T08:06:55Z
219977157,Cort Wee,622060,1,15968162,2013-05-04T08:06:56Z
219978826,Cort Wee,622060,1,15968162,2013-05-04T08:30:00Z
219978839,Cort Wee,622060,1,15968162,2013-05-04T08:30:01Z
219978852,Cort Wee,622060,1,15968162,2013-05-04T08:30:02Z
220100306,khatulistiwa,94431,3,15982212,2013-05-05T10:00:03Z
220107165,khatulistiwa,94431,1,15982914,2013-05-05T11:04:03Z
220690158,Dmitry2013,1185631,2,16600640,2013-06-18T08:59:56Z
220821669,Cort Wee,622060,1,16073973,2013-05-11T03:19:22Z
220821682,Cort Wee,622060,1,16073973,2013-05-11T03:19:23Z
220824077,JaLooNz,741163,1,16074415,2013-05-11T04:50:14Z
220824124,JaLooNz,741163,1,16074415,2013-05-11T04:50:15Z
220824160,JaLooNz,741163,1,16074415,2013-05-11T04:50:17Z
220824189,JaLooNz,741163,1,16074415,2013-05-11T04:50:18Z
220824253,JaLooNz,741163,1,16074415,2013-05-11T04:50:21Z
220824286,JaLooNz,741163,1,16074415,2013-05-11T04:50:22Z
220824315,JaLooNz,741163,1,16074415,2013-05-11T04:50:24Z
